Recipe Id,Step Count,Message,Active time,Passive time
kulcha,1,"Whisk dry ingredients. Make a well, add yogurt, oil, and water. Knead for 5-7 minutes to a smooth, soft dough.",600,-1
kulcha,2,Cover the dough with a damp cloth and let it rest in a warm place for 2 hours.,-1,7200
kulcha,3,"Divide dough into 10 balls. Roll a ball into a 5-6 inch circle, brush with water, and sprinkle with nigella seeds.",300,-1
kulcha,4,"Cook on a hot tawa for about 1 minute until bubbles form. Flip, apply ghee, and cook for 1-2 minutes until golden. Flip again, apply ghee, and cook for 30 seconds.",180,-1
tandoori_roti,1,"Prepare a smooth, soft, and supple dough with atta, salt, oil, and water. Cover and let it rest for 30 minutes.",-1,2400
tandoori_roti,2,"Divide dough into 8 balls and roll each into a 6-inch circle, slightly thicker than a chapati.",300,-1
tandoori_roti,3,Heat a cast-iron or steel tawa over high heat until very hot. Apply an even layer of water to one side of the roti.,180,-1
tandoori_roti,4,Place the roti water-side down on the hot tawa. Cook for 1-2 minutes until large bubbles form on top.,120,-1
tandoori_roti,5,Firmly grip the tawa handle and invert the entire tawa over a gas flame to cook and char the top surface.,120,-1
tandoori_roti,6,Turn the tawa back upright and remove the cooked roti. Brush generously with butter and serve immediately.,60,-1
chapati,1,"Combine atta and optional salt. Gradually add warm water and knead for 7-10 minutes until the dough is very soft, smooth, and pliable.",600,-1
chapati,2,Cover the dough with a damp cloth and let it rest for at least 20 minutes. This step is crucial for soft rotis.,-1,1200
chapati,3,"Divide the rested dough into 12 equal balls. Dip a ball in dry atta and roll it into a thin, even circle about 6 inches in diameter.",600,-1
chapati,4,Cook on a medium-high hot tawa for 15-30 seconds. Flip and cook the second side for 30-40 seconds.,60,-1
chapati,5,"Using tongs, place the roti directly on a medium-high gas flame. It should puff up into a sphere almost immediately. Flip to cook the other side for a few seconds.",30,-1
chapati,6,Brush with ghee if desired and store in a cloth-lined container to keep soft.,30,-1
paratha,1,"Prepare a soft, pliable dough using atta, salt, 1 tsp oil, and water. Let it rest, covered, for 30 minutes.",-1,1800
paratha,2,Divide the dough into 8 balls. Roll one into a 4-inch circle and spread ghee over the surface.,300,-1
paratha,3,"Fold the circle in half to form a semi-circle, apply more ghee, then fold again to form a triangle.",300,-1
paratha,4,Dust with flour and roll out into a larger triangle.,300,-1
paratha,5,"Cook on a medium-hot tawa, frying both sides with ghee or oil until golden brown and crispy.",300,-1
aloo_paratha,1,"Prepare a soft, pliable dough with atta, salt, and water. Let it rest for 10 minutes.",-1,600
aloo_paratha,2,"In a bowl, combine the cool mashed potatoes with all the filling ingredients and mix well.",300,-1
aloo_paratha,3,"Divide dough and filling into 6 portions. Roll a dough ball, place a portion of filling inside, and seal it completely.",600,-1
aloo_paratha,4,Dust the stuffed ball with flour and gently roll it into a 6-7 inch circle.,300,-1
aloo_paratha,5,"Cook on a medium-hot tawa, frying both sides with generous amounts of ghee or oil until golden brown and crisp.",300,-1
lachha_paratha,1,"Prepare a soft, pliable dough with atta, salt, and water. Knead well for 10 minutes, then cover and rest for 15-30 minutes.",-1,1500
lachha_paratha,2,Roll a ball into a very thin 8-9 inch circle. Spread ghee over the surface and sprinkle with dry atta.,300,-1
lachha_paratha,3,"Fold the circle into small, accordion-like pleats. Stretch the pleated strip and roll it up tightly into a spiral coil.",420,-1
lachha_paratha,4,Let the coil rest for 5-10 minutes. Lightly dust with flour and roll it out into a 5-6 inch circle.,-1,450
lachha_paratha,5,Cook on a medium-hot tawa with ghee until golden brown and crisp. Gently crush between hands to separate the layers.,300,-1
parotta,1,"Mix maida, salt, sugar. Add optional egg, milk, and 2 tbsp oil. Gradually add water to form a very soft, sticky dough. Knead on an oiled surface for 10-15 minutes until extremely smooth and elastic.",900,-1
parotta,2,"Coat the dough generously with oil, cover, and let it rest for a minimum of 2 hours.",-1,7200
parotta,3,"Divide dough into 8 balls, coat in oil, rest for 15 mins. On an oiled surface, stretch a ball into a paper-thin sheet.",-1,900
parotta,4,"Brush the sheet with oil, pleat it, and coil the resulting strip into a rosette. Let it rest for another 15-20 minutes.",-1,1200
parotta,5,Gently roll the rested coil into a thick 5-6 inch parotta. Cook on a medium-hot tawa with plenty of oil until golden brown.,300,-1
parotta,6,"Stack 2-3 hot parottas and, using both hands, clap or crush them together from the sides to reveal the flaky layers.",30,-1
dosa,1,Soak rice and dal separately for 4-5 hours. Grind into a smooth batter and allow to ferment for 8-12 hours in a warm place.,-1,52200
dosa,2,Heat a cast-iron or non-stick tawa over medium-high heat. Rub with an oiled onion half to season.,300,-1
dosa,3,"Reduce heat to medium-low, pour a ladleful of batter in the center, and quickly spread it in a spiral motion to form a thin crepe.",30,-1
dosa,4,Increase heat to medium-high. Drizzle oil or ghee around the edges. Cook for 2-3 minutes until the bottom is golden brown and crisp.,180,-1
dosa,5,Fold the dosa in half or roll it up. Serve immediately with sambar and chutney.,30,-1
masala_dosa,1,Prepare and ferment the dosa batter as per the standard Dosa recipe.,-1,54000
masala_dosa,2,"Prepare the potato filling: Heat oil, add mustard seeds and chana dal. Once they splutter, add onions, chilies, and curry leaves and sauté until onions are soft.",480,-1
masala_dosa,3,"Add turmeric, then the mashed potatoes and salt. Mix well, add a splash of water, and simmer for 2-3 minutes until the mixture is a moist, spreadable consistency.",300,-1
masala_dosa,4,"Cook a dosa as per the standard recipe. Once crisp, place 2-3 tablespoons of the potato filling down the center.",300,-1
masala_dosa,5,Fold the sides of the dosa over the filling and serve immediately.,30,-1
idli,1,"Separately, soak the rice in one bowl, and the urad dal with fenugreek seeds in another. Soak for 6 hours.",-1,21600
idli,2,"Grind the soaked dal mixture to a very smooth, fluffy batter. Then, grind the soaked rice to a fine, slightly grainy consistency.",1200,-1
idli,3,"Combine both batters in a large bowl, add salt, and mix well with your hands. Cover and let it ferment in a warm place for 8-14 hours, until doubled or tripled in volume.",-1,43200
idli,4,Gently mix the fermented batter. Spoon the batter into greased idli molds.,300,-1
idli,5,Steam in an idli steamer over boiling water for 10-12 minutes. Let it rest for 5 minutes before demolding. Serve hot with sambar and chutney.,1020,-1
appam,1,Wash and soak the raw rice in water for 4-8 hours.,-1,21600
appam,2,Grind the drained rice with fresh coconut and cooked rice into a very smooth batter.,900,-1
appam,3,"Activate yeast with sugar in lukewarm water. Add the activated yeast and salt to the batter. The batter should have a thin, flowing consistency.",600,-1
appam,4,Cover and let the batter ferment in a warm place for 8-12 hours until bubbly and risen.,-1,36000
appam,5,Heat a curved appachatti pan. Pour a ladle of batter and immediately swirl the pan to spread a thin layer up the sides.,60,-1
appam,6,Cover and cook for about 2 minutes. The appam is not flipped. Serve hot when the center is spongy and edges are crisp.,120,-1
puttu,1,Combine puttu podi and salt. Gradually sprinkle water while mixing with your fingertips until the flour resembles wet breadcrumbs. Squeeze a handful; it should hold its shape but crumble when pressed.,240,-1
puttu,2,"In a puttu kutti (steamer tube), alternate layers of the moist rice flour mixture and fresh grated coconut, starting and ending with coconut.",120,-1
puttu,3,"Place the tube over the base pot with boiling water and steam on medium heat for 6-9 minutes, or until steam is released from the lid's vents.",540,-1
puttu,4,Carefully push the cooked puttu out from the tube onto a plate and serve hot with kadala curry or bananas.,60,-1
puri,1,"Combine atta, semolina, and salt. Add oil and water gradually to knead a stiff, tight dough. Rest for 5-10 minutes.",-1,600
puri,2,"Divide the dough into 10-12 small balls. Using a little oil on the rolling surface, roll each ball into an even circle about 4-5 inches in diameter.",600,-1
puri,3,"Heat oil in a deep pan over medium-high heat. Slide one puri in. As it floats, gently press it down with a slotted spoon to help it puff up.",30,-1
puri,4,"Once puffed, flip and fry the other side for about 30 seconds until light golden brown. Drain and serve hot.",30,-1
baati,1,"Combine flour, semolina, salt, ajwain, and baking soda. Rub in the melted ghee until the mixture resembles breadcrumbs.",300,-1
baati,2,"Gradually add warm water/milk to knead a very stiff, tight dough. Cover and rest for 15-20 minutes.",-1,1200
baati,3,Divide the dough into 10-12 balls. Press a thumb in the center of each to create an indentation.,300,-1
baati,4,"Bake in a preheated oven at 190°C (375°F) for 25-30 minutes, flipping halfway, until golden brown and hard with cracks on the surface.",1800,-1
baati,5,"Take the hot baatis, gently crack them open, and submerge them in a bowl of melted ghee for at least a minute before serving.",60,-1
hyderabadi_biryani,1,"In a large bowl, combine chicken with all marinade ingredients: yogurt, ginger-garlic paste, spice powders, lemon juice, salt, fresh herbs, green chilies, 3 tbsp fried onions, and oil. Mix well, cover, and refrigerate.",-1,7200
hyderabadi_biryani,2,"Wash rice until water runs clear, then soak for 30 minutes. In a large pot, bring 4-5 litres of water to a boil with whole spices and salt.",-1,1800
hyderabadi_biryani,3,Drain the soaked rice and add it to the boiling water. Cook for 6-7 minutes until the rice is 75% cooked. Immediately drain in a colander.,420,-1
hyderabadi_biryani,4,"In a heavy-bottomed pot, spread the marinated chicken in an even layer. Top with half the rice, then sprinkle half the remaining fried onions, mint, and coriander. Layer the rest of the rice, and top with the final garnishes, saffron milk, and ghee. [8]",600,-1
hyderabadi_biryani,5,"Seal the pot with a tight lid (using dough if needed). Cook on high heat for 5-7 minutes to build steam, then reduce to lowest heat (on a tawa) for 25-30 minutes. [8]",2100,-1
hyderabadi_biryani,6,"Turn off the heat and let the biryani rest, still sealed, for another 15-20 minutes to allow flavors to settle.",-1,1200
lucknowi_biryani,1,"Marinate the chicken with yogurt, ginger-garlic paste, yellow chili powder, cardamom powder, salt, and whole spices for 1-2 hours. [22]",-1,3600
lucknowi_biryani,2,Wash and soak basmati rice for 30-40 minutes. Par-cook in a large pot of boiling salted water until 80% done. Drain and set aside. [17],-1,2400
lucknowi_biryani,3,"In a heavy pot, heat ghee and fry sliced onions until golden. Remove half for garnish. To the pot, add the marinated chicken and sauté for 3-4 minutes. [22]",600,-1
lucknowi_biryani,4,"Lower the heat, cover, and cook the chicken for 20-25 minutes until 80-90% cooked, creating a fragrant gravy (yakhni). [17]",1500,-1
lucknowi_biryani,5,"Layer the par-cooked rice over the chicken. Top with reserved fried onions, saffron milk, kewra water, and a final drizzle of ghee. [17]",300,-1
lucknowi_biryani,6,Seal the pot and cook on the lowest heat (on a tawa) for 20-25 minutes to 'dum' cook the layers together.,1500,-1
lucknowi_biryani,7,Let the biryani rest for 10 minutes before opening and serving.,-1,600
vegetable_pulao,1,"Rinse and soak the basmati rice for 30 minutes, then drain completely. [28]",-1,1800
vegetable_pulao,2,"Heat ghee in a deep pot, add whole spices and cumin seeds. Once they sizzle, add sliced onions and sauté until golden brown. [29]",480,-1
vegetable_pulao,3,Add ginger-garlic paste and cook for a minute. Add chopped tomatoes and cook until they soften. [29],300,-1
vegetable_pulao,4,Add the mixed vegetables and sauté for 2-3 minutes. Stir in the drained rice and sauté gently for 1-2 minutes. [28],240,-1
vegetable_pulao,5,"Pour in hot water or stock and salt. Bring to a boil, then reduce heat to low, cover tightly, and simmer for 15-20 minutes until water is absorbed.",1200,-1
vegetable_pulao,6,"Turn off the heat and let the pulao rest, covered, for 5-10 minutes before fluffing with a fork and serving.",-1,600
matar_pulao,1,"Rinse and soak the basmati rice for 20-25 minutes, then drain.",-1,1500
matar_pulao,2,"Heat ghee in a pot, add whole spices. Once fragrant, add sliced onions and sauté until deep golden brown. [31]",540,-1
matar_pulao,3,"Add ginger-garlic paste, sauté for a minute, then add mint leaves and sauté until wilted. [31]",180,-1
matar_pulao,4,"Stir in the green peas and drained rice, sautéing gently for 1-2 minutes.",120,-1
matar_pulao,5,"Pour in hot water and salt. Bring to a boil, then cover and simmer on low for 15-20 minutes. [31]",1200,-1
matar_pulao,6,"Rest for 5-10 minutes after cooking, then fluff gently and serve.",-1,600
kashmiri_pulao,1,"Rinse and soak the basmati rice for 30 minutes, then drain.",-1,1800
kashmiri_pulao,2,"In a pan, heat 2 tbsp of ghee and fry the cashews and almonds until golden, then fry the raisins until they puff up. Remove and set aside. [34]",300,-1
kashmiri_pulao,3,"In the same pan, add remaining ghee and whole spices, sautéing until aromatic. Add fennel and ginger powder and stir for a few seconds. [37]",180,-1
kashmiri_pulao,4,"Add the drained rice and sauté gently for 1-2 minutes. Pour in the water/milk mixture and salt, and bring to a boil. [34]",300,-1
kashmiri_pulao,5,"Add the saffron-infused milk, cover tightly, and simmer on low for 15-20 minutes until the rice is cooked. [34]",1200,-1
kashmiri_pulao,6,"Rest for 5-10 minutes, then fluff the rice and garnish with the fried nuts, raisins, and fresh pomegranate arils before serving. [34]",-1,600
kodi_pulao,1,"Prepare the fried onion paste and ginger-garlic-green chili paste. Wash and soak rice for 20 minutes, then drain. [39]",-1,1200
kodi_pulao,2,"Heat ghee in a pressure cooker, sauté whole spices, curry leaves, and shallots. [39]",300,-1
kodi_pulao,3,"Add the chili paste and sauté. Add the fried onion paste, then the whisked yogurt and mix well. [39]",300,-1
kodi_pulao,4,"Add chicken and salt, cover and simmer for 15 minutes. [39]",900,-1
kodi_pulao,5,Stir in herbs and garam masala. Pour in coconut milk and water and bring to a rolling boil. [39],300,-1
kodi_pulao,6,"Add the drained rice, cashews, and a final tbsp of ghee. Pressure cook for 2 whistles and let the pressure release naturally. [39]",900,-1
kodi_pulao,7,Let the pulao rest for 10 minutes before fluffing and serving.,-1,600
moong_dal_khichdi,1,"Rinse rice and moong dal together. Soak in water for at least 30 minutes, then drain. [46]",-1,1800
moong_dal_khichdi,2,"Heat ghee in a pressure cooker. Add cumin seeds. Once they splutter, add chopped onion and sauté until translucent. [46]",360,-1
moong_dal_khichdi,3,"Add chopped ginger and green chili, then chopped tomatoes and cook until they soften. [46]",300,-1
moong_dal_khichdi,4,"Add turmeric powder, then the drained rice and dal mixture. Sauté for one minute. [46]",120,-1
moong_dal_khichdi,5,Pour in 4 cups of water and salt. Seal the cooker and pressure cook for 7-8 whistles. Let the pressure release naturally. [46],1500,-1
moong_dal_khichdi,6,Stir the cooked khichdi and serve hot with a dollop of ghee.,60,-1
dal_tadka,1,"Thoroughly rinse the lentils. In a pressure cooker, combine lentils, onions, tomatoes, green chilies, ginger, water, turmeric, and a pinch of asafoetida. Pressure cook for 7-8 whistles until creamy. [7]",1200,-1
dal_tadka,2,"Optional: To achieve a smoky flavor, heat a piece of charcoal until red hot, place it in a small bowl on the dal, pour ghee over it, and cover the pot for 1-2 minutes to infuse the smoke. [5]",120,-1
dal_tadka,3,"Stir salt, garam masala, and chopped coriander leaves into the cooked dal. [7]",60,-1
dal_tadka,4,"Prepare the tadka: Heat ghee in a small pan, add cumin seeds, then dried red chilies and garlic. Sauté until garlic is golden. Turn off heat, add asafoetida and red chili powder. [5]",180,-1
dal_tadka,5,Pour the sizzling tadka over the hot dal and serve immediately. [7],30,-1
dal_fry,1,Rinse and pressure cook the dal with water and turmeric for 2-3 whistles until very soft. Whisk lightly until smooth. [4],1200,-1
dal_fry,2,"Heat ghee in a pan, add cumin seeds. Once they sizzle, add onions and sauté until golden brown. [4]",360,-1
dal_fry,3,"Stir in ginger-garlic paste, then add tomatoes and salt. Cook until tomatoes are mushy and oil separates from the masala. [6]",300,-1
dal_fry,4,"Add spice powders (turmeric, chili, garam masala) and sauté for one minute. [4]",60,-1
dal_fry,5,Pour the cooked dal into the masala. Add hot water to adjust consistency and simmer for 5-7 minutes for flavors to absorb. [4],420,-1
dal_fry,6,Finish by stirring in crushed kasuri methi and chopped coriander leaves. [4],60,-1
dal_makhani,1,Rinse and soak urad dal and rajma together in water overnight. Drain before cooking. [3],-1,28800
dal_makhani,2,Pressure cook the soaked dal and rajma with 4 cups of water and salt for 30-40 minutes until completely soft. Lightly mash the lentils. [3],2400,-1
dal_makhani,3,"In a separate pan, heat ghee and 1 tbsp butter. Sauté onions until translucent, then add ginger-garlic paste. [3]",480,-1
dal_makhani,4,Pour in the tomato purée and cook for 10-15 minutes until the masala thickens and oil separates. Add red chili powder. [3],900,-1
dal_makhani,5,"Add the cooked dal mixture to the masala. Bring to a boil, then reduce heat to the lowest setting and simmer for a minimum of 30 minutes, stirring frequently. [3]",1800,-1
dal_makhani,6,"In the last 10 minutes, stir in the remaining butter, garam masala, and kasuri methi. Turn off the heat and stir in the heavy cream. [16]",600,-1
maa_ki_dal,1,Rinse and soak the urad dal and rajma overnight. Drain before use. [14],-1,28800
maa_ki_dal,2,"In a pressure cooker, heat oil and butter. Add cumin seeds, whole spices, chilies, onions, and ginger-garlic paste. Sauté for 2 minutes. [14]",300,-1
maa_ki_dal,3,"Add chili powder, turmeric, and fresh tomato pulp. Cook for 2 minutes. [14]",120,-1
maa_ki_dal,4,"Add garam masala, soaked dals, salt, and 1 cup of water. Pressure cook for 6 whistles. Let pressure release naturally. [14]",1500,-1
maa_ki_dal,5,"Open the cooker, add fresh cream, mix well, and lightly mash the dal. Simmer for 2-3 minutes and serve. [14]",180,-1
sambar,1,Pressure cook the toor dal with 2 cups of water and turmeric until completely soft and mushy. Mash thoroughly and set aside. [12],1200,-1
sambar,2,"Soak tamarind in hot water and extract the juice. In a large pot, boil the vegetables in 4 cups of water until tender but not mushy. [20]",900,-1
sambar,3,"To the cooked vegetables, add the tamarind extract, salt, and sambar powder. Simmer for 5 minutes. [19]",300,-1
sambar,4,"Add the mashed dal to the pot, stir, and bring to a gentle simmer for 2-3 minutes. Do not over-boil. [19]",180,-1
sambar,5,"Prepare the tempering: heat ghee/oil, pop mustard seeds, add red chilies, curry leaves, and asafoetida. Pour this sizzling tadka over the sambar. [19]",120,-1
rasam,1,"In a mortar or grinder, coarsely pound the peppercorns, cumin seeds, and garlic to make the fresh masala. [22]",120,-1
rasam,2,"In a bowl, squeeze the chopped tomatoes with the tamarind extract by hand to release their juices. [22]",120,-1
rasam,3,"Heat ghee/oil in a pot, pop mustard seeds, then add cumin, red chili, curry leaves, and hing for tempering. [22]",120,-1
rasam,4,"Pour in the tomato-tamarind mixture, add turmeric and salt, and boil for 5 minutes to cook off the raw tamarind smell. [22]",300,-1
rasam,5,Add 4 cups of water and bring to a rolling boil. Add the fresh masala paste and boil for just 2 more minutes until frothy. [22],300,-1
rasam,6,"Turn off the heat, stir in fresh coriander leaves, and serve hot. [22]",60,-1
mulligatawny_soup,1,"In a large pot, heat oil and bloom the garam masala for 30 seconds until fragrant. [30]",60,-1
mulligatawny_soup,2,"Add onion, carrots, celery, and apple. Cook for 7-8 minutes until softened. [30]",480,-1
mulligatawny_soup,3,Pour in the chicken broth and coconut milk. Add the rinsed red lentils and salt. Bring to a boil. [30],300,-1
mulligatawny_soup,4,"Reduce heat and simmer for 15 minutes, until the lentils are tender and have started to break down. [30]",900,-1
mulligatawny_soup,5,Optional: Use an immersion blender to partially purée the soup for a creamier texture. [30],120,-1
mulligatawny_soup,6,"Stir in the cooked chicken, fresh lime juice, and cilantro. Heat through, taste and adjust seasoning, and serve hot. [30]",300,-1
dalma,1,"In a pressure cooker, combine rinsed dal, all chopped vegetables, turmeric, grated ginger, bay leaf, salt, and 4 cups of water. [37]",300,-1
dalma,2,"Pressure cook for 1-2 whistles, then simmer on low for 3-4 minutes. Let pressure release naturally. [35]",1200,-1
dalma,3,"Prepare the tempering: heat mustard oil or ghee, add dried red chilies and panch phoran, and let the spices crackle. [36]",180,-1
dalma,4,Pour the tempering over the cooked dalma. Stir and simmer for 5-6 minutes to infuse flavors. [38],360,-1
dalma,5,"Turn off heat, sprinkle with roasted cumin-chili powder, and garnish with fresh coconut and coriander. [35]",60,-1
kadhi_pakora,1,Prepare pakora batter: Mix 1 cup besan with onions and spices. Rest for 20-30 minutes. Add a little water to form a thick batter. [41],-1,1800
kadhi_pakora,2,Deep fry spoonfuls of the batter until golden and crisp. Drain and set aside. [41],600,-1
kadhi_pakora,3,"Prepare Kadhi slurry: Whisk yogurt until smooth. Add ½ cup besan, turmeric, chili powder, and salt. Whisk to a smooth paste, then whisk in 3 cups of water. [41]",480,-1
kadhi_pakora,4,"In a large pot, heat mustard oil, add cumin and fenugreek seeds. Add chopped onions, ginger, garlic, and chilies and sauté until soft. [41]",420,-1
kadhi_pakora,5,"On low heat, slowly pour in the yogurt slurry, stirring constantly. Increase heat and bring to a boil, stirring frequently (about 15 mins). [41]",900,-1
kadhi_pakora,6,"Once boiling, reduce heat and simmer for 10-15 minutes. Add the fried pakoras and simmer for another 8-10 minutes. Serve hot. [41]",1500,-1
butter_chicken,1,"Make deep incisions in the chicken. In a large bowl, combine with salt, 1.5 tsp Kashmiri red chili powder, and lemon juice. Rub well and set aside for 30 minutes. [11]",-1,1800
butter_chicken,2,"Prepare the main marinade by whisking together thick yogurt, ginger-garlic paste, remaining chili powder, salt, garam masala, and mustard oil. Apply thoroughly to the chicken. Cover and refrigerate for at least 4 hours, or ideally overnight. [10]",-1,14400
butter_chicken,3,"Preheat oven to 200°C (400°F). Skewer and bake chicken for 15-20 minutes, basting with butter, until cooked and lightly charred. Alternatively, pan-sear until cooked. [10]",1200,-1
butter_chicken,4,"In a large pan, heat 2 tbsp butter and 1 tbsp oil. Add whole spices and sauté until fragrant. [11]",120,-1
butter_chicken,5,"Add ginger-garlic paste, sauté for a minute. Add tomato puree, chili powder, and salt. Cook for 15-20 minutes until thickened. [4]",1200,-1
butter_chicken,6,"Cool the tomato mixture slightly, blend until completely smooth, and then strain through a fine-mesh sieve back into the pan for a velvety texture. [10]",600,-1
butter_chicken,7,"Reheat gravy on low. Stir in sugar/honey, cooked chicken, remaining 2 tbsp butter, and fresh cream. Add crushed kasuri methi and simmer gently for 5-7 minutes. Do not boil. [9]",420,-1
chicken_tikka_masala,1,"Combine all marinade ingredients (yogurt, 1 tbsp ginger-garlic paste, spices, kasuri methi, lemon juice, oil, salt) with chicken. Cover and refrigerate for at least 8 hours. [15]",-1,28800
chicken_tikka_masala,2,"Grill the chicken. Oven: Bake at 240°C (460°F) for 18-20 mins, turning once, then broil for 2 mins. Skillet: Pan-sear for 3-4 mins per side until charred. [15]",1200,-1
chicken_tikka_masala,3,Heat oil/ghee. Sauté onions until deep golden brown. This is crucial for flavor. [15],600,-1
chicken_tikka_masala,4,"Add remaining ginger-garlic paste. Lower heat, add powdered spices, stir for 30 seconds. [15]",90,-1
chicken_tikka_masala,5,Immediately add tomato puree. Cook until masala thickens and oil separates. [15],600,-1
chicken_tikka_masala,6,"Pour in 1 cup hot water, cover, and simmer on low for 10-12 minutes. [15]",720,-1
chicken_tikka_masala,7,Stir in sugar and cream. Add grilled chicken and crushed kasuri methi. Simmer for 2-3 minutes. [15],180,-1
tandoori_chicken,1,Pat chicken dry. Make 3-4 deep slits down to the bone on each piece. [16],300,-1
tandoori_chicken,2,"Apply first marinade: lemon juice, 1 tsp chili powder, and salt. Rub into slits. Let rest for 20-30 minutes.",-1,1800
tandoori_chicken,3,Prepare second marinade by whisking yogurt with all remaining spices and mustard oil. Massage this thick paste into the chicken. [16],600,-1
tandoori_chicken,4,"Cover and refrigerate for at least 6 hours, or ideally overnight. [16]",-1,21600
tandoori_chicken,5,"Oven: Bake at 240°C (470°F) on a greased wire rack for 12-15 mins per side, basting with butter. Broil for 3-4 mins to char. [16]",1800,-1
tandoori_chicken,6,Stovetop: Cook in a hot skillet with oil for 4-5 mins per side until cooked through and charred. [16],600,-1
tandoori_chicken,7,Optional: Infuse smoky flavor using the dhungar method with a hot coal and ghee for 5-7 minutes. [16],420,-1
rogan_josh,1,"Pour 1 cup of boiling water over dry mawal flowers and let steep for 30 minutes. Strain, pressing the flowers to extract all color. Reserve the red liquid. [17]",-1,1800
rogan_josh,2,"Slowly fry sliced onions until golden brown, then cool and grind to a fine paste. [17]",900,-1
rogan_josh,3,"Boil mutton in 5 cups of water, skimming off scum. Add salt and garlic paste. Boil until half-cooked. [17]",1800,-1
rogan_josh,4,Remove meat and set aside. Strain the stock into a clean pan. [17],120,-1
rogan_josh,5,"In a heavy pot, heat ghee and fry whole spices until fragrant. [17]",180,-1
rogan_josh,6,"Bring reserved stock to a boil. Add the half-cooked meat, turmeric, fried onion paste, and the infused ghee. Boil for 10 minutes. [17]",600,-1
rogan_josh,7,"Stir in red chili powder. Reduce heat to low, cover, and simmer for 1-1.5 hours until meat is completely tender. [17]",5400,-1
rogan_josh,8,"Stir in the mawal extract, saffron water, and pepper powder. Boil for one minute. The gravy should have a layer of red ghee (rogan) on top. [17]",120,-1
mutton_korma,1,"Prepare Birista: Heat 1.5 cups oil and deep-fry sliced onions on medium flame for 10-14 mins until uniform golden brown. Drain and cool until crisp, then crush. Reserve the frying oil. [5]",1500,-1
mutton_korma,2,"In a heavy pot, combine mutton with yogurt, ginger-garlic paste, spice powders, salt, whole spices, crushed birista, and 5-6 tbsp of the reserved onion oil. Mix thoroughly. Cover and marinate overnight. [5]",-1,28800
mutton_korma,3,"The 'Bhunai': Bring marinated meat to room temp. Place pot on medium flame and braise (bhuno) for 10-15 mins, stirring as moisture releases and the mixture browns. [5]",900,-1
mutton_korma,4,"Add 1 cup hot water, bring to a simmer. Reduce heat to lowest, cover, and slow cook for 1.5 to 2 hours until meat is exceptionally tender. Add splashes of hot water only if necessary. [5]",7200,-1
mutton_korma,5,"Once tender and oil has separated, add ginger juliennes, finishing spice powders, kewra water, and ghee. Stir and simmer for 7-8 mins. Rest for 10-20 mins before serving. [5]",480,-1
nihari,1,"Prepare Nihari Masala: Dry roast whole spices (star anise, nutmeg, cinnamon, cardamom, etc.) for 4 mins. Cool and grind to a fine powder. Mix with powdered spices (dry ginger, chili, turmeric). [7]",360,-1
nihari,2,"Marinate meat with 2 tbsp each of ginger/garlic paste, 1 tsp salt, and 1 tbsp of Nihari masala. Rest for 30 minutes. [7]",-1,1800
nihari,3,"Heat oil/ghee in a large, heavy-bottomed pot. Fry the marinated meat for 5-8 minutes until it changes color. [7]",480,-1
nihari,4,"Add 3 tbsp of Nihari masala and cook for 5 more minutes. Pour in 2 litres of boiling water, add salt, cover, and simmer on the lowest heat for 6-8 hours. Do not stir. [7]",21600,-1
nihari,5,"After 4-5 hours, a layer of red oil (rogan) will float to the top. Carefully skim this off and set aside. [7]",180,-1
nihari,6,"Make a slurry with the whole wheat flour and 1 cup of warm water. Slowly pour this into the stew, stirring gently. Simmer for another hour to thicken the gravy. [7]",3600,-1
nihari,7,"Turn off heat. Sprinkle remaining masala and lemon juice. To serve, ladle into bowls and pour the reserved rogan over the top. Garnish with ginger juliennes and cilantro. [7]",120,-1
paya,1,"Crucial Step: Thoroughly clean the trotters. Singe any hair, then scrub with wheat flour and rinse well under running water. [28]",600,-1
paya,2,"In a pressure cooker, combine trotters, 1-2 litres water, broth onion, ginger, garlic, whole spices, and 1 tsp salt. Pressure cook for 45-60 minutes until meat is very tender. [27, 29]",3600,-1
paya,3,"In a separate pan, heat ghee and sauté the diced onion until golden brown. [26]",480,-1
paya,4,"Add ginger-garlic paste, then powdered spices. Add whisked yogurt and cook, stirring, until oil separates. [26]",420,-1
paya,5,"Strain the cooked trotters, reserving the broth. Add trotters to the masala, mix well, then pour in the reserved broth. Bring to a boil and simmer for 30-45 minutes. [28]",2700,-1
paya,6,"Add garam masala and cilantro, and simmer for a final 10 minutes. Serve hot with naan, garnished with ginger, chilies, and lemon. [27]",600,-1
keema_matar,1,Heat ghee/oil in a pan. Sauté onion for 6 minutes until softened. [32],360,-1
keema_matar,2,"Increase heat, add ginger, garlic, and chilies. Sauté for 30-60 seconds. [32]",60,-1
keema_matar,3,"Add minced meat and cook, breaking up lumps, for 5 minutes until no longer pink. [32]",300,-1
keema_matar,4,Stir in all powdered spices and bay leaf. Cook for one minute. Add tomatoes and salt. [32],120,-1
keema_matar,5,"Reduce heat, cover, and simmer for 8-10 minutes. [32]",600,-1
keema_matar,6,Stir in thawed green peas and simmer for another 3-4 minutes. [32],240,-1
keema_matar,7,Remove from heat. Stir in lemon juice and fresh cilantro. Serve hot with roti or naan. [32],60,-1
laal_maas,1,De-seed and soak the Mathania chilies in hot water for at least 30 minutes. Grind to a smooth paste. [35],-1,1800
