Recipe Id,Name,Amount,Unit,Is local
hyderabadi_biryani,Biryani Masala,1.0,tsp,False
hyderabadi_biryani,Turmeric Powder,0.5,tsp,False
hyderabadi_biryani,Lemon Juice,1.0,tbsp,False
hyderabadi_biryani,Mint Leaves (Pudina),0.5,"cup, chopped",False
hyderabadi_biryani,Coriander Leaves (Dhania),0.5,"cup, chopped",False
hyderabadi_biryani,Green Chilies,5.0,slit,False
hyderabadi_biryani,Fried Onions (Birista),1.25,"cups, divided",False
hyderabadi_biryani,Oil (from frying onions),4.0,tbsp,False
hyderabadi_biryani,Aged Basmati Rice,2.0,cups,False
hyderabadi_biryani,Saffron Strands,1.0,"large pinch, soaked in 0.25 cup warm milk",False
hyderabadi_biryani,Ghee,2.0,tbsp,False
lucknowi_biryani,Chicken,1.0,"kg, bone-in",False
lucknowi_biryani,Thick Yogurt,0.75,cup,False
lucknowi_biryani,Ginger-Garlic Paste,1.5,tbsp,False
lucknowi_biryani,Yellow Chili Powder,0.5,tsp,False
lucknowi_biryani,Cardamom Powder,0.5,tsp,False
lucknowi_biryani,Mace (Javitri),3.0,strands,False
lucknowi_biryani,Ghee,0.25,cup,False
lucknowi_biryani,Onion,1.0,"large, thinly sliced",False
lucknowi_biryani,Aged Basmati Rice,2.5,cups,False
lucknowi_biryani,Saffron Strands,1.0,"large pinch, in 2 tbsp warm milk",False
lucknowi_biryani,Kewra Water,1.0,tsp,False
vegetable_pulao,Basmati Rice,1.5,cups,False
vegetable_pulao,Hot Water or Vegetable Stock,2.5,cups,False
vegetable_pulao,Ghee or Oil,3.0,tbsp,False
vegetable_pulao,Cumin Seeds,1.0,tsp,False
vegetable_pulao,Whole Spices,1.0,"bay leaf, cinnamon, cloves, cardamom",False
vegetable_pulao,Onion,1.0,"large, thinly sliced",False
vegetable_pulao,Ginger-Garlic Paste,1.0,tsp,False
vegetable_pulao,Tomato,1.0,"large, chopped",False
vegetable_pulao,Mixed Vegetables,1.5,"cups, chopped (potatoes, carrots, peas, beans)",False
matar_pulao,Aged Basmati Rice,1.5,cups,False
matar_pulao,Green Peas (Matar),1.25,"cups, fresh or frozen",False
matar_pulao,Ghee or Oil,2.0,tbsp,False
matar_pulao,Whole Spices,1.0,"tsp cumin, bay leaf, cinnamon, cardamom, cloves",False
matar_pulao,Onion,1.0,"medium, thinly sliced",False
matar_pulao,Ginger-Garlic Paste,1.0,tbsp,False
matar_pulao,Mint Leaves (Pudina),0.25,"cup, chopped",False
matar_pulao,Hot Water,2.5,cups,False
kashmiri_pulao,Aged Basmati Rice,1.0,cup,False
kashmiri_pulao,Water or a mix of Water and Milk,2.0,cups,False
kashmiri_pulao,Ghee,4.0,tbsp,False
kashmiri_pulao,Fennel Powder (Saunf),1.0,tsp,False
kashmiri_pulao,Dry Ginger Powder (Saunth),0.5,tsp,False
kashmiri_pulao,Saffron Strands,1.0,"pinch, soaked in warm milk",False
kashmiri_pulao,Cashews,2.0,tbsp,False
kashmiri_pulao,Almonds,2.0,tbsp,False
kashmiri_pulao,Raisins,2.0,tbsp,False
kashmiri_pulao,Pomegranate Arils,0.25,"cup, for garnish",False
kodi_pulao,Basmati Rice,2.0,cups,False
kodi_pulao,Chicken,1.0,"kg, bone-in",False
kodi_pulao,Fried Onion Paste (1 onion + 2 tbsp yogurt),1.0,batch,False
kodi_pulao,Green Chili Paste (6-10 chilies + ginger + garlic),1.0,batch,False
kodi_pulao,Shallots (Sambar Onions),0.25,cup,False
kodi_pulao,Yogurt,0.5,"cup, whisked",False
kodi_pulao,Coconut Milk,1.0,cup,False
kodi_pulao,Water,1.5,cups,False
kodi_pulao,Cashews,0.25,"cup, fried",False
moong_dal_khichdi,Basmati Rice,0.5,cup,False
moong_dal_khichdi,Yellow Moong Dal,0.5,cup,False
moong_dal_khichdi,Water,4.0,cups,False
moong_dal_khichdi,Turmeric Powder,0.25,tsp,False
moong_dal_khichdi,Ghee,2.0,tbsp,False
moong_dal_khichdi,Cumin Seeds,1.0,tsp,False
moong_dal_khichdi,Onion,1.0,"medium, finely chopped",False
moong_dal_khichdi,Tomato,1.0,"medium, finely chopped",False
dal_tadka,Toor Dal (Split Pigeon Peas),0.75,cup,False
dal_tadka,Moong Dal or Masoor Dal,0.25,cup,False
dal_tadka,Chana Dal,2.0,tbsp,False
dal_tadka,Water,2.5,cups,False
dal_tadka,Onion,0.5,"cup, chopped",False
dal_tadka,Tomatoes,1.0,"cup, finely chopped",False
dal_tadka,Green Chilies,2.0,chopped,False
dal_tadka,Ginger,1.0,"tsp, finely chopped",False
dal_tadka,Turmeric Powder,0.5,tsp,False
dal_tadka,Asafoetida (Hing),1.0,pinch,False
dal_tadka,Salt,-1.0,to taste,False
dal_tadka,Garam Masala Powder,0.5,tsp,False
dal_tadka,Coriander Leaves (Cilantro),2.0,"tbsp, chopped",False
dal_tadka,Ghee (Clarified Butter),2.0,tbsp,False
dal_tadka,Cumin Seeds,0.75,tsp,False
dal_tadka,Dried Red Chilies,2.0,broken,False
dal_tadka,Garlic,1.0,"tbsp, finely chopped",False
dal_tadka,Kashmiri Red Chili Powder,0.33,tsp,False
dal_fry,Toor Dal (Split Pigeon Peas),0.75,cup,False
dal_fry,Moong Dal,0.25,cup,False
dal_fry,Water,3.0,cups,False
dal_fry,Turmeric Powder,0.25,tsp,False
dal_fry,Ghee,2.0,tbsp,False
dal_fry,Cumin Seeds,0.75,tsp,False
dal_fry,Onions,0.25,"cup, finely chopped",False
dal_fry,Ginger-Garlic Paste,1.0,tsp,False
dal_fry,Tomatoes,0.5,"cup, chopped",False
dal_fry,Kashmiri Red Chili Powder,0.5,tsp,False
dal_fry,Garam Masala,0.5,tsp,False
dal_fry,Kasuri Methi (Dried Fenugreek Leaves),0.5,tsp,False
dal_fry,Coriander Leaves,2.0,"tbsp, finely chopped",False
dal_fry,Salt,1.0,tsp,False
dal_makhani,Whole Urad Dal (Whole Black Lentils),1.0,cup,False
dal_makhani,Rajma (Red Kidney Beans),0.25,cup,False
dal_makhani,Onions,0.5,"cup, finely chopped",False
dal_makhani,Ginger-Garlic Paste,1.0,tbsp,False
dal_makhani,Tomato Purée,1.0,cup,False
dal_makhani,Ghee or Oil,2.0,tbsp,False
dal_makhani,Unsalted Butter,3.0,tbsp,False
dal_makhani,Heavy Cream,0.25,cup,False
dal_makhani,Kashmiri Red Chili Powder,0.75,tsp,False
dal_makhani,Garam Masala,1.0,tsp,False
dal_makhani,Kasuri Methi (Dried Fenugreek Leaves),1.0,"tbsp, crushed",False
dal_makhani,Salt,-1.0,to taste,False
maa_ki_dal,Whole Urad Dal,0.75,cup,False
maa_ki_dal,Rajma,2.0,tbsp,False
maa_ki_dal,Oil,1.0,tbsp,False
maa_ki_dal,Butter,2.0,tbsp,False
maa_ki_dal,Onions,0.5,"cup, finely chopped",False
maa_ki_dal,Ginger-Garlic Paste,0.5,tsp,False
maa_ki_dal,Fresh Tomato Pulp,1.5,cups,False
maa_ki_dal,Cumin Seeds,1.0,tsp,False
maa_ki_dal,Red Chili Powder,1.0,tsp,False
maa_ki_dal,Garam Masala,0.5,tsp,False
maa_ki_dal,Fresh Cream,0.5,cup,False
maa_ki_dal,Salt,-1.0,to taste,False
sambar,Toor Dal,0.75,cup,False
sambar,"Mixed Vegetables (Onion, Tomato, Drumstick, Carrot, Pumpkin)",3.0,"cups, chopped",False
sambar,Tamarind,1.0,"tbsp, seedless",False
sambar,Sambar Powder,2.0,tbsp,False
sambar,Turmeric Powder,0.25,tsp,False
sambar,Ghee or Oil,1.0,tbsp,False
sambar,Mustard Seeds,0.5,tsp,False
sambar,Curry Leaves,1.0,sprig,False
sambar,Asafoetida (Hing),1.0,pinch,False
sambar,Salt,-1.0,to taste,False
rasam,Black Peppercorns,2.0,tbsp,False
rasam,Cumin Seeds,2.0,tbsp,False
rasam,Garlic,6.0,cloves,False
rasam,Tamarind Extract,1.0,cup,False
rasam,Tomatoes,2.0,"large, chopped",False
rasam,Water,4.0,cups,False
rasam,Turmeric Powder,0.5,tsp,False
rasam,Ghee or Oil,2.0,tbsp,False
rasam,Mustard Seeds,1.0,tsp,False
rasam,Coriander Leaves,2.0,"tbsp, chopped",False
rasam,Salt,1.0,tsp,False
mulligatawny_soup,Chicken Broth,6.0,cups,False
mulligatawny_soup,Shredded Cooked Chicken,2.0,cups,False
mulligatawny_soup,Red Lentils (Masoor Dal),1.33,cups,False
mulligatawny_soup,Vegetable Oil,2.0,tbsp,False
mulligatawny_soup,Yellow Onion,1.0,"cup, chopped",False
mulligatawny_soup,Carrots,1.0,"cup, diced",False
mulligatawny_soup,Celery,0.5,"cup, finely chopped",False
mulligatawny_soup,Apple (Honeycrisp or Granny Smith),1.0,peeled and finely chopped,False
mulligatawny_soup,Full-fat Coconut Milk,1.0,"cup, unsweetened",False
mulligatawny_soup,Garam Masala,1.0,tbsp,False
mulligatawny_soup,Fresh Lime Juice,1.0,tbsp,False
mulligatawny_soup,Fresh Cilantro,0.25,"cup, chopped",False
mulligatawny_soup,Salt,0.5,tsp,False
dalma,Toor Dal,0.75,cup,False
dalma,"Mixed Vegetables (Raw Papaya, Raw Banana, Potato, Pumpkin, Yam)",4.0,"cups, chopped",False
dalma,Water,4.0,cups,False
dalma,Turmeric Powder,1.0,tsp,False
dalma,Ginger,1.0,"inch, grated",False
dalma,Mustard Oil or Ghee,3.0,tbsp,False
dalma,Panch Phoran,1.0,tbsp,True
dalma,Roasted Cumin-Chili Powder,1.0,tsp,False
dalma,Fresh Grated Coconut,2.0,tbsp,False
dalma,Salt,-1.0,to taste,False
kadhi_pakora,Besan (Gram Flour),1.5,"cups, divided",False
kadhi_pakora,Onions,2.0,"medium, thinly sliced",False
kadhi_pakora,Oil,-1.0,for deep frying,False
kadhi_pakora,Sour Full-Fat Curd (Yogurt),1.5,cups,False
kadhi_pakora,Water,3.0,cups,False
kadhi_pakora,Turmeric Powder,0.5,tsp,False
kadhi_pakora,Mustard Oil,2.0,tbsp,False
kadhi_pakora,Cumin Seeds,1.0,tsp,False
kadhi_pakora,Fenugreek Seeds,10.0,seeds,False
kadhi_pakora,Ginger & Garlic,1.0,"tbsp, chopped",False
kadhi_pakora,Salt,-1.0,to taste,False
butter_chicken,Chicken,1.0,"kg, bone-in pieces or boneless thighs",False
butter_chicken,Thick Yogurt (Hung Curd),0.5,cup,False
butter_chicken,Ginger-Garlic Paste,2.5,tbsp,False
butter_chicken,Kashmiri Red Chili Powder,1.0,tbsp,False
butter_chicken,Garam Masala Powder,0.5,tsp,False
butter_chicken,Lemon Juice,0.5,lemon,False
butter_chicken,Mustard Oil,1.0,tbsp,False
butter_chicken,Butter,4.0,"tbsp, divided",False
butter_chicken,Ghee or Oil,1.0,tbsp,False
butter_chicken,Fresh Tomatoes,8.0,"medium, pureed",False
butter_chicken,Whole Spices,1.0,"lot (3-4 green cardamoms, 1-inch cinnamon, 3-4 cloves, 6-7 peppercorns)",False
butter_chicken,Sugar or Honey,2.0,tbsp,False
butter_chicken,Fresh Cream,0.5,cup,False
butter_chicken,Kasuri Methi (Dried Fenugreek Leaves),1.0,"tsp, crushed",False
chicken_tikka_masala,Boneless Chicken,700.0,"g, thighs or breasts, cubed",False
chicken_tikka_masala,Greek Yogurt (Hung Curd),0.5,cup,False
chicken_tikka_masala,Ginger-Garlic Paste,2.0,tbsp,False
chicken_tikka_masala,Kashmiri Red Chili Powder,2.0,tsp,False
chicken_tikka_masala,Garam Masala,3.0,tsp,False
chicken_tikka_masala,Coriander Powder,1.0,tbsp,False
chicken_tikka_masala,Cumin Powder,1.5,tsp,False
chicken_tikka_masala,Turmeric Powder,0.25,tsp,False
chicken_tikka_masala,Kasuri Methi,2.0,tbsp,False
chicken_tikka_masala,Lemon Juice,1.0,tbsp,False
chicken_tikka_masala,Oil or Ghee,4.0,tbsp,False
chicken_tikka_masala,Onions,1.5,"cups, finely chopped",False
chicken_tikka_masala,Tomatoes,500.0,"g, pureed",False
chicken_tikka_masala,Heavy Cream,0.5,cup,False
chicken_tikka_masala,Sugar,1.0,tsp,False
tandoori_chicken,Chicken,0.75,"kg, bone-in, skinless pieces",False
tandoori_chicken,Lemon Juice,1.0,tbsp,False
tandoori_chicken,Kashmiri Red Chili Powder,2.0,tsp,False
tandoori_chicken,Greek Yogurt (Hung Curd),0.5,cup,False
tandoori_chicken,Ginger-Garlic Paste,1.0,tbsp,False
tandoori_chicken,Garam Masala,1.0,tsp,False
tandoori_chicken,Coriander Powder,1.5,tsp,False
tandoori_chicken,Cumin Powder,0.5,tsp,False
tandoori_chicken,Black Pepper,0.25,"tsp, crushed",False
tandoori_chicken,Turmeric,0.25,tsp,False
tandoori_chicken,Kasuri Methi,1.5,"tsp, crushed",False
tandoori_chicken,Mustard Oil,1.5,tbsp,False
rogan_josh,Mutton or Lamb,1.0,"kg, bone-in",False
rogan_josh,Ghee,1.0,cup,False
rogan_josh,Onions or Shallots,3.0,"large, thinly sliced",False
rogan_josh,Garlic Paste,1.0,tbsp,False
rogan_josh,Whole Spices,1.0,"lot (4 cloves, 8 green & 2 black cardamoms, 2-inch cinnamon)",False
rogan_josh,Turmeric Powder,5.0,tsp,False
rogan_josh,Kashmiri Red Chili Powder,4.0,tsp,False
rogan_josh,Fennel Powder,1.0,tsp,False
rogan_josh,Dry Ginger Powder,1.0,tsp,False
rogan_josh,Mawal (Dried Cockscomb Flower),1.0,"cup, dry",True
rogan_josh,Saffron,1.0,"generous pinch, soaked",False
rogan_josh,Black Pepper Powder,1.0,tsp,False
mutton_korma,Mutton or Goat Meat,600.0,"g, bone-in",False
mutton_korma,Onions,250.0,"g, thinly sliced",False
mutton_korma,"Thick, Full-Fat Yogurt",0.5,"cup, whisked",False
mutton_korma,Ginger-Garlic Paste,1.0,tbsp,False
mutton_korma,Coriander Powder,3.0,tsp,False
mutton_korma,Kashmiri Red Chili Powder,2.0,tsp,False
mutton_korma,Whole Spices,1.0,"lot (4 green & 1 black cardamoms, 5 cloves, ½-inch cinnamon, 2 mace twigs)",False
mutton_korma,Ghee,1.0,tbsp,False
mutton_korma,Kewra Water,0.5,tsp,False
mutton_korma,Finishing Spices,0.125,"tsp each of nutmeg, mace, and green cardamom powder",False
nihari,Mutton or Beef Shank,1.0,"kg, with marrow bones",False
nihari,Ghee and Vegetable Oil,1.0,combination of 2 tbsp ghee and 150 ml oil,False
nihari,Ginger Paste,2.0,tbsp,False
nihari,Garlic Paste,2.0,tbsp,False
nihari,Whole Wheat Flour (Atta),3.0,tbsp,False
nihari,Homemade Nihari Masala,4.5,tbsp,False
paya,Goat or Lamb Trotters (Paya),8.0,"pieces, well-cleaned",False
paya,Ghee,0.25,cup,False
paya,Onion for Broth,1.0,"large, quartered",False
paya,Onion for Masala,1.0,"large, finely diced",False
paya,Ginger for Broth,2.0,"inch piece, sliced",False
paya,Garlic for Broth,6.0,whole cloves,False
paya,Ginger-Garlic Paste,2.0,tbsp,False
paya,Yogurt,1.0,"cup, whisked",False
paya,Whole Spices for Broth,1.0,"lot (bay leaves, cardamoms, cloves, peppercorns, cinnamon)",False
paya,Powdered Spices,1.0,"lot (1 tsp chili, 1 tsp turmeric, 1 tsp coriander, 0.5 tsp garam masala)",False
keema_matar,Minced Lamb or Goat Meat,500.0,g,False
keema_matar,Ghee or Coconut Oil,1.0,tbsp,False
keema_matar,Onion,1.0,"medium, finely chopped",False
keema_matar,Ginger,1.0,"inch piece, finely chopped",False
keema_matar,Garlic,3.0,"cloves, minced",False
keema_matar,Green Chilies,2.0,finely chopped,False
keema_matar,Tomatoes,1.0,"large, finely chopped",False
keema_matar,Frozen Green Peas (Matar),1.0,"cup, thawed",False
keema_matar,Powdered Spices,1.0,"lot (0.5 tsp cumin, 0.5 tsp coriander, 0.5 tsp garam masala, 1 tsp turmeric, 1 tsp cayenne)",False
keema_matar,Lemon Juice,0.5,tsp,False
laal_maas,Mutton,1.0,"kg, curry cuts",False
laal_maas,Mathania Chilies,20.0,dried,True
laal_maas,Ghee,0.25,cup,False
laal_maas,Mustard Oil,2.0,tbsp,False
laal_maas,Onions,2.0,"large, thinly sliced",False
laal_maas,Ginger-Garlic Paste,2.0,tbsp,False
laal_maas,Yogurt,1.0,"cup, beaten",False
laal_maas,Whole Spices,1.0,"lot (cloves, peppercorns, cardamoms, cinnamon)",False
laal_maas,Powdered Spices,1.0,"lot (1.5 tbsp coriander, 0.5 tsp cumin, 0.25 tsp turmeric)",False
chingri_malai_curry,Large Prawns (Chingri),15.0,shelled and deveined,False
chingri_malai_curry,Mustard Oil,4.0,tbsp,False
chingri_malai_curry,Thick Coconut Milk,100.0,ml,False
chingri_malai_curry,Onion,1.0,"small, for paste",False
chingri_malai_curry,Ginger,1.0,"inch piece, for paste",False
chingri_malai_curry,Garlic,2.0,"cloves, for paste",False
chingri_malai_curry,Green Chilies,4.0,,False
chingri_malai_curry,Freshly Grated Coconut,50.0,"g (optional, for paste)",False
chingri_malai_curry,Whole Spices,1.0,"lot (4 green cardamoms, 3 cloves, 2 bay leaves)",False
chingri_malai_curry,Kashmiri Chili Powder,0.25,tsp,False
chingri_malai_curry,Sugar,0.5,tsp,False
daab_chingri,Tender Green Coconut (Daab),1.0,large,True
daab_chingri,King Prawns,12.0,deveined,False
daab_chingri,Mustard Paste,3.0,tbsp,False
daab_chingri,Coconut Milk,1.0,cup,False
daab_chingri,Onion Paste,5.0,tbsp,False
daab_chingri,Ginger-Garlic Paste,1.0,tsp each,False
daab_chingri,Green Chilies,4.0,slit,False
daab_chingri,Mustard Oil,4.0,tbsp,False
daab_chingri,Turmeric Powder,1.0,tbsp,False
daab_chingri,Garam Masala Powder,1.0,tsp,False
daab_chingri,Wheat Dough (Atta),1.0,for sealing,False
kosha_mangsho,Mutton or Goat Meat,1.0,"kg, bone-in, curry cut",False
kosha_mangsho,Potatoes,2.0,"medium, peeled and halved",False
kosha_mangsho,Mustard Oil & Ghee,1.0,combination of 3 tbsp each,False
kosha_mangsho,Yogurt,1.0,"cup, whisked",False
kosha_mangsho,Ginger-Garlic-Green Chili Paste,1.0,"from 1-inch ginger, 4 garlic cloves, 3 green chilies",False
kosha_mangsho,Fried Onion (Birista),1.0,from 2 cups sliced onions,False
kosha_mangsho,Powdered Spices,1.0,"lot (2 tsp turmeric, 1 tsp coriander, 0.5 tsp red chili, 0.5 tsp garam masala)",False
kosha_mangsho,Sugar,1.0,tsp,False
kosha_mangsho,Whole Spices,1.0,"lot (bay leaves, cardamoms, cloves, cinnamon)",False
shorshe_ilish,Hilsa (Ilish) Fish,6.0,pieces,False
shorshe_ilish,Mustard Oil,5.0,tbsp,False
shorshe_ilish,Black Mustard Seeds,1.5,tbsp,False
shorshe_ilish,Yellow Mustard Seeds,1.5,tbsp,False
shorshe_ilish,Green Chilies,5.0,,False
shorshe_ilish,Poppy Seeds (Posto),1.0,tbsp (optional),False
shorshe_ilish,Fresh Coconut,1.0,few chunks (optional),False
shorshe_ilish,Kalonji (Nigella Seeds),0.5,tsp,False
shorshe_ilish,Turmeric Powder,1.0,tsp,False
chettinad_chicken,Chicken,750.0,"g, cut into pieces",False
chettinad_chicken,Small Onions (Shallots),30.0,minced,False
chettinad_chicken,Tomatoes,2.0,chopped,False
chettinad_chicken,Garlic,20.0,"pods, minced",False
chettinad_chicken,Gingelly/Sesame Oil,2.0,tbsp,False
chettinad_chicken,Curry Leaves & Mint Leaves,1.0,handful each,False
chettinad_chicken,"Masala Paste 1 (Ginger, Shallots, Garlic, Chilies, Spice Powders)",1.0,batch,False
chettinad_chicken,"Masala Paste 2 (Coconut, Cashews, Fennel)",1.0,batch,False
chettinad_chicken,Tempering Spices,1.0,"lot (Cinnamon, Fennel, Cloves, Cardamom, Bay Leaf)",False
chicken_65,Boneless Chicken,1.0,"kg, bite-sized pieces",False
chicken_65,Egg,1.0,beaten,False
chicken_65,Corn Flour,2.0,tbsp,False
chicken_65,All-Purpose Flour (Maida),2.0,tbsp,False
chicken_65,Ginger-Garlic Paste,1.0,tsp,False
chicken_65,Red Chili Powder,2.5,tbsp,False
chicken_65,Turmeric Powder,0.5,tsp,False
chicken_65,Garam Masala Powder,1.0,tsp,False
chicken_65,Oil for deep frying,1.0,as needed,False
chicken_65,Yogurt,1.0,"cup, beaten",False
chicken_65,Curry Leaves,12.0,,False
haleem,Mutton with bones,1.0,kg,False
haleem,Broken Wheat (Dalia),1.0,cup,False
haleem,"Mixed Lentils (Chana, Urad, Masoor, Moong)",8.0,tbsp total,False
haleem,Ghee,0.5,cup,False
haleem,Onions,2.0,"large, for frying",False
haleem,Yogurt,1.0,"cup, whisked",False
haleem,Whole Spices,1.0,"lot (cumin, cardamoms, cloves, cinnamon, bay leaves)",False
haleem,Powdered Spices,1.0,"lot (coriander, garam masala, chili, nutmeg, mace)",False
jalfrezi,Boneless Chicken,600.0,"g, cut into strips",False
jalfrezi,Onions,1.0,"0.75 cup finely chopped, 0.5 cup diced",False
jalfrezi,Bell Peppers (mixed colors),1.5,"cups, diced",False
jalfrezi,Ginger-Garlic Paste,1.0,tbsp,False
jalfrezi,Tomato Puree,0.75,cup,False
jalfrezi,Powdered Spices,1.0,"lot (chili, garam masala, coriander, cumin, turmeric)",False
jalfrezi,Kasuri Methi,1.0,tbsp,False
meen_moilee,Fish Steaks,500.0,g (Kingfish or Seer fish),False
meen_moilee,Coconut Oil,4.0,tbsp,False
meen_moilee,Onion,2.0,"medium, finely chopped",False
meen_moilee,Ginger,2.0,"inch piece, finely chopped",False
meen_moilee,Garlic,6.0,"cloves, finely chopped",False
meen_moilee,Green Chilies,3.0,chopped,False
meen_moilee,Tomatoes,2.0,finely chopped,False
meen_moilee,Curry Leaves,3.0,sprigs,False
meen_moilee,Coconut Milk,500.0,ml fresh,False
meen_moilee,Lime Juice,1.0,from 1 small lime,False
meen_moilee,Vinegar,1.0,tsp,False
sorpotel,Boneless Pork (with fat),1.0,kg,False
sorpotel,Pork Liver,250.0,g,False
sorpotel,Onions,3.0,"large, finely chopped",False
sorpotel,"Masala Paste (Kashmiri Chilies, Garlic, Ginger, Whole Spices, Vinegar)",1.0,batch,False
sorpotel,Palm Jaggery,2.0,"tbsp, grated",False
sorpotel,Tamarind,1.0,marble-sized ball,False
sorpotel,Palm Vinegar,0.5,cup,True
kerala_beef_fry,Beef,1.0,"kg, boneless stew meat, cut into small chunks",False
kerala_beef_fry,Coconut Oil,4.0,tbsp,False
kerala_beef_fry,Small Onions (Shallots),0.75,"cup, sliced",False
kerala_beef_fry,Coconut Slices (Thenga Kothu),0.5,cup,False
kerala_beef_fry,Ginger-Garlic Paste,2.0,tbsp,False
kerala_beef_fry,Curry Leaves,3.0,sprigs,False
kerala_beef_fry,Spices for Pressure Cooking,1.0,"lot (turmeric, chili, coriander, meat masala)",False
kerala_beef_fry,Spices for Roasting,1.0,"lot (homemade garam masala, crushed black pepper)",False
mutton_dhansak,Mutton,1.0,"kg, bone-in",False
mutton_dhansak,"Lentil Mixture (Tur, Masoor, Moong, Chana)",12.0,tbsp total,False
mutton_dhansak,Yellow Pumpkin,200.0,"g, cubed",False
mutton_dhansak,Brinjal (Eggplant),1.0,"small, cubed",False
mutton_dhansak,Potatoes,2.0,cubed,False
mutton_dhansak,Tomatoes,3.0,chopped,False
mutton_dhansak,Onions,3.0,chopped,False
mutton_dhansak,Fenugreek Leaves (Methi),0.5,"cup, chopped",False
mutton_dhansak,Ginger-Garlic Paste,2.0,tbsp,False
mutton_dhansak,Dhansak Masala Powder,4.0,tsp,False
mutton_dhansak,Tamarind Paste,1.0,tbsp,False
mutton_dhansak,Jaggery,1.0,"tbsp, grated",False
aloo_gobi,Cauliflower,1.0,"medium head (about 2 cups, 180g florets)",False
aloo_gobi,Potatoes,2.0,"medium (about 1.5 cups, cubed)",False
aloo_gobi,Oil,3.0,tbsp,False
aloo_gobi,Cumin Seeds,0.5,tsp,False
aloo_gobi,Onion,1.0,"medium, finely chopped",False
aloo_gobi,Ginger,0.5,"inch piece, minced",False
aloo_gobi,Garlic,4.0,"cloves, minced",False
aloo_gobi,Tomatoes,2.0,"medium, finely chopped",False
aloo_gobi,Green Chilies,2.0,slit,False
aloo_gobi,Turmeric Powder,0.25,tsp,False
aloo_gobi,Red Chili Powder,1.0,tsp,False
aloo_gobi,Coriander Powder,1.0,tsp,False
aloo_gobi,Roasted Cumin Powder,0.75,tsp,False
aloo_gobi,Garam Masala,1.0,tsp,False
aloo_gobi,Salt,-1.0,to taste,False
chole_masala,Dried White Chickpeas (Kabuli Chana),1.0,cup,False
chole_masala,Dried Amla or Black Tea Bag,1.0,for color,True
chole_masala,Ghee or Oil,2.0,tbsp,False
chole_masala,Onions,0.5,"cup, finely chopped",False
chole_masala,Ginger-Garlic Paste,1.0,tsp,False
chole_masala,Tomatoes,1.0,"cup, finely chopped or pureed",False
chole_masala,Kashmiri Red Chili Powder,0.5,tsp,False
chole_masala,Turmeric Powder,0.25,tsp,False
chole_masala,Amchur (Dry Mango Powder),1.0,tsp (if not using anardana),False
chole_masala,Garam Masala,0.5,tsp,False
chole_masala,Kasuri Methi (Dried Fenugreek Leaves),2.0,"tbsp, crushed",False
chole_masala,Fresh Chole Masala Powder,1.0,batch (see instructions),False
dum_aloo,Baby Potatoes,500.0,g,False
dum_aloo,Oil,4.0,"tbsp, for frying",False
dum_aloo,Onions,1.0,"cup, chopped",False
dum_aloo,Tomatoes,1.0,"cup, chopped",False
dum_aloo,Cashew Nuts,15.0,whole,False
dum_aloo,Yogurt,0.25,"cup, whisked",False
dum_aloo,Ginger-Garlic Paste,1.0,tsp,False
dum_aloo,"Spice Powders (Turmeric, Red Chili, Coriander, Garam Masala)",-1.0,to taste,False
dum_aloo,Sugar,0.75,tsp,False
dum_aloo,Kasuri Methi,1.0,"tsp, crushed",False
kadai_paneer,Paneer,250.0,"g, cubed",False
kadai_paneer,Onion,1.0,"medium, cut into petals",False
kadai_paneer,Bell Pepper (Capsicum),1.0,"medium, cut into chunks",False
kadai_paneer,Onions,2.0,"medium, finely chopped (for gravy)",False
kadai_paneer,Tomatoes,3.0,"medium, finely chopped",False
kadai_paneer,Kadai Masala,1.0,tbsp (see instructions),False
kadai_paneer,Cream,2.0,tbsp (optional),False
kadai_paneer,Kasuri Methi,1.0,"tsp, crushed",False
malai_kofta,Paneer,1.0,"heaped cup (150g), crumbled",False
malai_kofta,Potatoes,1.0,"heaped cup, boiled and crumbled",False
malai_kofta,Corn Starch,2.5,tbsp,False
malai_kofta,Onions,1.0,"cup, cubed (for gravy)",False
malai_kofta,Tomatoes,1.5,"cups, cubed (for gravy)",False
malai_kofta,Cashew Nuts,15.0,whole,False
malai_kofta,Heavy Cream (Malai),4.0,tbsp,False
malai_kofta,Oil,-1.0,for deep-frying,False
palak_paneer,Fresh Spinach (Palak),250.0,g,False
palak_paneer,Paneer,250.0,"g, cubed",False
palak_paneer,Onions,0.33,"cup, finely chopped",False
palak_paneer,Tomatoes,0.33,"cup, finely chopped",False
palak_paneer,Ginger,1.0,inch piece,False
palak_paneer,Garlic,3.0,cloves,False
palak_paneer,Green Chilies,2.0,,False
palak_paneer,Cream,2.0,tbsp (optional),False
rajma,Dried Red Kidney Beans (Rajma),1.0,cup,False
rajma,Ghee,2.0,tbsp,False
rajma,Onions,2.0,"medium, finely chopped",False
rajma,Tomatoes,3.0,"medium, finely chopped",False
rajma,Ginger-Garlic Paste,1.0,tbsp,False
rajma,"Spice Powders (Turmeric, Kashmiri Red Chili, Coriander, Cumin)",-1.0,to taste,False
rajma,Kasuri Methi,2.0,"tbsp, crushed",False
sarson_ka_saag_makki_di_roti,Mustard Greens (Sarson),1.0,large bunch,True
sarson_ka_saag_makki_di_roti,Spinach (Palak),0.5,bunch,False
sarson_ka_saag_makki_di_roti,Bathua,0.5,bunch,True
